Estacion,Tipo dia,Descripcio_causa_mediata,Descripcio_torn,Descripcio_tipus_accident,Tipo_vehiculo,Genero,Edad,Barrio
Otono,Laborable,Manca d'atencio a la conduccio,Mati,Xoc contra element estatic,Bicicleta,Dona,[34;50],la Nova Esquerra de l'Eixample
Invierno,Laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Motocicleta,Home,[34;50],la Prosperitat
Invierno,Laborable,Desobeir altres senyals,Tarda,Colision lateral,Motocicleta,Home,[51;70],Sant Antoni
Invierno,Laborable,Desobeir samoforo,Tarda,Colision lateral,Motocicleta,Home,[51;70],la Bordeta
Primavera,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Home,[51;70],el Barri Gotic
Verano,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[34;50],"Sant Pere, Santa Caterina i la Ribera"
Invierno,Laborable,No determinada,Mati,Caiguda (dues rodes),Motocicleta,Home,[51;70],Sant Antoni
Otono,Laborable,Canvi de carril sense precaucio,Tarda,Abast,Motocicleta,Home,[18;33],el Putxet i el Farro
Primavera,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Dona,[18;33],la Dreta de l'Eixample
Invierno,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Dona,[34;50],la Dreta de l'Eixample
Otono,Laborable,Altres,Mati,Caiguda (dues rodes),Veh. Mobilidad personal con o sin motor,Dona,[18;33],la Dreta de l'Eixample
Verano,No laborable,Manca d'atencio a la conduccio,Tarda,Colision fronto-lateral,Bicicleta,Home,[18;33],la Dreta de l'Eixample
Otono,Laborable,No determinada,Tarda,Abast,Motocicleta,Home,[34;50],Navas
Primavera,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Dona,[18;33],Navas
Primavera,Laborable,Altres,Mati,Altres,Bicicleta,Home,[34;50],Sant Gervasi - Galvany
Primavera,Laborable,Adelantamiento improcedente,Mati,Colision lateral,Motocicleta,Home,[51;70],la Dreta de l'Eixample
Invierno,Laborable,Adelantamiento improcedente,Mati,Colision lateral,Veh. Mobilidad personal con o sin motor,Dona,[34;50],Sarria
Verano,Laborable,Manca precaucio incorporacio circulacio,Mati,Colision fronto-lateral,Bicicleta,Dona,[18;33],la Nova Esquerra de l'Eixample
Invierno,Laborable,Adelantamiento improcedente,Tarda,Colision lateral,Veh. Mobilidad personal con o sin motor,Dona,[18;33],la Nova Esquerra de l'Eixample
Invierno,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],l'Antiga Esquerra de l'Eixample
Invierno,Laborable,Manca precaucio incorporacio circulacio,Tarda,Colision fronto-lateral,Motocicleta,Home,[51;70],la Trinitat Vella
Otono,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[34;50],el Bon Pastor
Primavera,Laborable,Canvi de carril sense precaucio,Tarda,Caiguda (dues rodes),Motocicleta,Home,[51;70],Sant Gervasi - Galvany
Verano,Laborable,Adelantamiento improcedente,Mati,Colision lateral,Bicicleta,Home,[18;33],el Raval
Primavera,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[51;70],el Poblenou
Primavera,Laborable,Manca d'atencio a la conduccio,Mati,Colision fronto-lateral,Motocicleta,Home,[18;33],Pedralbes
Otono,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[34;50],les Corts
Otono,Laborable,Canvi de carril sense precaucio,Mati,Colision lateral,Motocicleta,Home,[51;70],les Corts
Primavera,Laborable,Canvi de carril sense precaucio,Mati,Abast multiple,Turisme,Home,[51;70],la Verneda i la Pau
Verano,Laborable,Desobeir samoforo,Mati,Colision fronto-lateral,Bicicleta,Dona,[18;33],les Corts
Verano,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[34;50],Sants - Badal
Verano,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Dona,[18;33],Sants - Badal
Verano,Laborable,Adelantamiento improcedente,Mati,Colision lateral,Bicicleta,Home,[34;50],l'Antiga Esquerra de l'Eixample
Primavera,Laborable,Desobeir altres senyals,Tarda,Colision lateral,Motocicleta,Home,[18;33],la Nova Esquerra de l'Eixample
Primavera,Laborable,Canvi de carril sense precaucio,Nit,Colision lateral,Motocicleta,Home,[34;50],la Vall d'Hebron
Invierno,Laborable,No determinada,Mati,Abast,Motocicleta,Home,[34;50],la Dreta de l'Eixample
Invierno,Laborable,Manca d'atencio a la conduccio,Tarda,Caiguda (dues rodes),Motocicleta,Home,[34;50],Sarria
Primavera,Laborable,Manca precaucio efectuar marxa enrera,Mati,Altres,Bicicleta,Dona,[34;50],Diagonal Mar i el Front Maritim del Poblenou
Invierno,Laborable,Manca d'atencio a la conduccio,Tarda,Colision lateral,Bicicleta,Home,[51;70],Sant Antoni
Invierno,Laborable,Manca d'atencio a la conduccio,Nit,Colision frontal,Bicicleta,Dona,[34;50],Sant Gervasi - Galvany
Primavera,Laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Home,[18;33],la Dreta de l'Eixample
Verano,Laborable,Desobeir samoforo,Mati,Colision fronto-lateral,Motocicleta,Home,[18;33],la Vila Olimpica del Poblenou
Verano,Laborable,Manca d'atencio a la conduccio,Nit,Xoc contra element estatic,Motocicleta,Home,[18;33],Navas
Verano,Laborable,Desobeir samoforo,Mati,Colision fronto-lateral,Motocicleta,Home,[34;50],Navas
Invierno,Laborable,Manca d'atencio a la conduccio,Tarda,Colision lateral,Motocicleta,Home,[34;50],la Sagrera
Otono,Laborable,Altres,Mati,Colision lateral,Motocicleta,Home,[34;50],la Dreta de l'Eixample
Otono,Laborable,No respectar distancies,Tarda,Abast,Turisme,Home,[51;70],el Congres i els Indians
Otono,Laborable,No respectar distancies,Tarda,Abast,Veh. Mobilidad personal con o sin motor,Home,[18;33],la Bordeta
Primavera,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[34;50],Pedralbes
Verano,No laborable,Altres,Tarda,Colision frontal,Motocicleta,Home,[34;50],Verdun
Otono,No laborable,Desobeir altres senyals,Tarda,Colision lateral,Motocicleta,Home,[51;70],les Corts
Primavera,No laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[34;50],l'Antiga Esquerra de l'Eixample
Primavera,Laborable,Canvi de carril sense precaucio,Mati,Caiguda (dues rodes),Motocicleta,Home,[34;50],l'Antiga Esquerra de l'Eixample
Primavera,Laborable,Gir indegut o sense precaucio,Mati,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[18;33],Diagonal Mar i el Front Maritim del Poblenou
Verano,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Dona,[34;50],la Dreta de l'Eixample
Otono,Laborable,Manca d'atencio a la conduccio,Mati,Caiguda (dues rodes),Bicicleta,Dona,[34;50],el Fort Pienc
Otono,Laborable,Gir indegut o sense precaucio,Tarda,Abast,Turisme,Home,[51;70],la Nova Esquerra de l'Eixample
Primavera,No laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[34;50],el Poble-sec
Invierno,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[51;70],la Dreta de l'Eixample
Primavera,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[18;33],la Sagrada Familia
Primavera,Laborable,Altres,Tarda,Colision lateral,Bicicleta,Home,[34;50],el Raval
Primavera,Laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Motocicleta,Home,[34;50],l'Antiga Esquerra de l'Eixample
Invierno,Laborable,No respectar distancies,Nit,Abast,Camion,Home,[18;33],Sant Gervasi - Galvany
Otono,Laborable,Gir indegut o sense precaucio,Mati,Colision lateral,Motocicleta,Home,[51;70],Vilapicina i la Torre Llobeta
Primavera,No laborable,Altres,Tarda,Caiguda (dues rodes),Bicicleta,Dona,[18;33],Vilapicina i la Torre Llobeta
Otono,Laborable,No determinada,Mati,Abast,Furgoneta,Home,[34;50],la Dreta de l'Eixample
Primavera,Laborable,No determinada,Mati,Caiguda (dues rodes),Veh. Mobilidad personal con o sin motor,Dona,[18;33],les Corts
Otono,Laborable,Altres,Tarda,Colision lateral,Motocicleta,Home,[18;33],el Coll
Primavera,Laborable,No determinada,Tarda,Caiguda (dues rodes),Bicicleta,Dona,[18;33],Vallcarca i els Penitents
Primavera,Laborable,Gir indegut o sense precaucio,Tarda,Caiguda (dues rodes),Motocicleta,Home,[34;50],Vallcarca i els Penitents
Verano,No laborable,No determinada,Tarda,Atropellament,Bicicleta,Home,[34;50],la Vila de Gracia
Otono,No laborable,Desobeir samoforo,Nit,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Home,[18;33],Porta
Primavera,Laborable,No determinada,Tarda,Colision frontal,Bicicleta,Dona,[34;50],la Font de la Guatlla
Primavera,No laborable,Manca d'atencio a la conduccio,Mati,Abast,Turisme,Dona,[18;33],la Font de la Guatlla
Invierno,Laborable,Manca d'atencio a la conduccio,Tarda,Atropellament,Motocicleta,Home,[34;50],la Sagrada Familia
Primavera,Laborable,Altres,Nit,Caiguda (dues rodes),Bicicleta,Home,[51;70],la Sagrada Familia
Verano,Laborable,No respectar distancies,Mati,Abast multiple,Turisme,Dona,[18;33],les Corts
Verano,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[51;70],el Camp d'en Grassot i Gracia Nova
Primavera,Laborable,No determinada,Tarda,Abast,Motocicleta,Home,[51;70],la Nova Esquerra de l'Eixample
Primavera,Laborable,Canvi de carril sense precaucio,Mati,Caiguda (dues rodes),Motocicleta,Home,[18;33],la Vila Olimpica del Poblenou
Primavera,Laborable,Altres,Tarda,Caiguda (dues rodes),Motocicleta,Home,[34;50],el Bon Pastor
Primavera,Laborable,Manca d'atencio a la conduccio,Nit,Abast,Motocicleta,Home,[34;50],el Fort Pienc
Otono,Laborable,No respectar distancies,Nit,Abast,Motocicleta,Home,[34;50],el Fort Pienc
Primavera,Laborable,Adelantamiento improcedente,Tarda,Colision lateral,Bicicleta,Dona,[51;70],Hostafrancs
Verano,No laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[51;70],el Guinardo
Invierno,Laborable,Altres,Nit,Altres,Motocicleta,Home,[18;33],el Clot
Otono,Laborable,No determinada,Tarda,Altres,Motocicleta,Home,[18;33],la Dreta de l'Eixample
Verano,Laborable,Desobeir altres senyals,Mati,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Home,Menor,Sants
Verano,Laborable,Desobeir altres senyals,Mati,Colision fronto-lateral,Motocicleta,Home,[34;50],Sant Marti de Provencals
Primavera,Laborable,Canvi de carril sense precaucio,Mati,Colision lateral,Motocicleta,Home,[18;33],Sant Andreu
Invierno,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[34;50],la Barceloneta
Verano,Laborable,Altres,Mati,Atropellament,Bicicleta,Home,[51;70],Porta
Invierno,Laborable,No respectar distancies,Nit,Abast,Motocicleta,Dona,[18;33],Porta
Primavera,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Dona,[34;50],la Dreta de l'Eixample
Invierno,No laborable,Desobeir altres senyals,Mati,Colision lateral,Motocicleta,Home,[51;70],Sant Antoni
Verano,Laborable,Gir indegut o sense precaucio,Mati,Colision frontal,Motocicleta,Home,[34;50],la Dreta de l'Eixample
Invierno,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Turisme,Home,[34;50],la Dreta de l'Eixample
Verano,Laborable,Desobeir samoforo,Tarda,Caiguda (dues rodes),Motocicleta,Home,[34;50],el Barri Gotic
Verano,Laborable,No respectar distancies,Mati,Abast,Furgoneta,Home,[18;33],el Raval
Otono,No laborable,Manca d'atencio a la conduccio,Mati,Xoc contra element estatic,Turisme,Home,[51;70],la Dreta de l'Eixample
Invierno,Laborable,No respectat pas de vianants,Mati,Atropellament,Motocicleta,Home,[34;50],la Marina de Port
Primavera,Laborable,No determinada,Mati,Colision frontal,Bicicleta,Dona,[34;50],la Nova Esquerra de l'Eixample
Primavera,Laborable,No determinada,Mati,Caiguda (dues rodes),Bicicleta,Home,[51;70],les Corts
Verano,No laborable,No determinada,Tarda,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[34;50],Hostafrancs
Verano,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Dona,[34;50],la Verneda i la Pau
Verano,Laborable,No respectat pas de vianants,Tarda,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Home,[18;33],la Dreta de l'Eixample
Verano,Laborable,Manca d'atencio a la conduccio,Mati,Xoc contra element estatic,Turisme,Dona,[34;50],Vilapicina i la Torre Llobeta
Otono,Laborable,No respectar distancies,Mati,Abast,Turisme,Dona,[18;33],la Marina del Prat Vermell
Verano,No laborable,Altres,Nit,Atropellament,Motocicleta,Home,[18;33],la Marina del Prat Vermell
Primavera,Laborable,Desobeir altres senyals,Mati,Caiguda (dues rodes),Motocicleta,Home,[18;33],Hostafrancs
Verano,No laborable,Manca d'atencio a la conduccio,Tarda,Abast multiple,Motocicleta,Home,[18;33],Sants
Verano,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[18;33],la Sagrada Familia
Verano,Laborable,Desobeir altres senyals,Mati,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Dona,[18;33],la Sagrada Familia
Verano,Laborable,Canvi de carril sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[34;50],la Marina del Prat Vermell
Primavera,Laborable,Desobeir altres senyals,Tarda,Colision lateral,Motocicleta,Home,[51;70],el Poble-sec
Verano,Laborable,Gir indegut o sense precaucio,Mati,Colision frontal,Bicicleta,Dona,[18;33],Porta
Primavera,No laborable,No respectar distancies,Mati,Colision fronto-lateral,Motocicleta,Home,[34;50],la Dreta de l'Eixample
Invierno,Laborable,Altres,Tarda,Xoc contra element estatic,Motocicleta,Dona,[18;33],la Maternitat i Sant Ramon
Primavera,Laborable,Desobeir samoforo,Mati,Colision fronto-lateral,Motocicleta,Home,[51;70],la Maternitat i Sant Ramon
Invierno,No laborable,Manca d'atencio a la conduccio,Nit,Xoc contra element estatic,Motocicleta,Home,[18;33],el Raval
Invierno,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Home,[34;50],el Fort Pienc
Otono,Laborable,Manca d'atencio a la conduccio,Nit,Abast,Turisme,Dona,[34;50],la Dreta de l'Eixample
Verano,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Home,[51;70],Sant Andreu
Primavera,No laborable,Manca d'atencio a la conduccio,Tarda,Abast multiple,Turisme,Home,mas 70,el Barri Gotic
Invierno,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Dona,[34;50],la Dreta de l'Eixample
Otono,Laborable,No cedir la dreta,Mati,Colision frontal,Motocicleta,Home,[51;70],la Dreta de l'Eixample
Otono,Laborable,Gir indegut o sense precaucio,Mati,Colision frontal,Motocicleta,Home,[51;70],el Camp de l'Arpa del Clot
Invierno,Laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Dona,[34;50],Sant Andreu
Primavera,No laborable,Manca d'atencio a la conduccio,Mati,Xoc contra element estatic,Turisme,Home,[18;33],Desconegut
Otono,No laborable,Altres,Nit,Abast,Turisme,Home,[51;70],el Guinardo
Verano,Laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Motocicleta,Home,[34;50],el Bon Pastor
Primavera,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[34;50],la Trinitat Vella
Otono,Laborable,No determinada,Tarda,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,Menor,la Trinitat Vella
Otono,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[34;50],la Marina del Prat Vermell
Invierno,Laborable,Manca precaucio incorporacio circulacio,Tarda,Abast,Motocicleta,Home,[18;33],la Dreta de l'Eixample
Otono,Laborable,No respectar distancies,Tarda,Abast multiple,Turisme,Home,[34;50],la Bordeta
Invierno,Laborable,Altres,Tarda,Caiguda (dues rodes),Motocicleta,Dona,[51;70],la Bordeta
Otono,No laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Veh. Mobilidad personal con o sin motor,Home,[34;50],el Bon Pastor
Primavera,Laborable,Gir indegut o sense precaucio,Tarda,Caiguda (dues rodes),Motocicleta,Home,[51;70],la Vila Olimpica del Poblenou
Otono,No laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],el Baix Guinardo
Invierno,Laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Home,[51;70],Sant Gervasi - la Bonanova
Verano,Laborable,Desobeir altres senyals,Nit,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[18;33],l'Antiga Esquerra de l'Eixample
Otono,Laborable,Gir indegut o sense precaucio,Mati,Colision lateral,Motocicleta,Dona,[18;33],les Corts
Otono,No laborable,Desobeir samoforo,Tarda,Colision fronto-lateral,Autobus,Home,[34;50],les Corts
Invierno,No laborable,Manca d'atencio a la conduccio,Mati,Colision fronto-lateral,Bicicleta,Home,[34;50],la Trinitat Vella
Verano,Laborable,Canvi de carril sense precaucio,Tarda,Caiguda (dues rodes),Motocicleta,Home,[18;33],el Fort Pienc
Invierno,Laborable,Manca precaucio incorporacio circulacio,Mati,Caiguda (dues rodes),Motocicleta,Home,[18;33],"Sant Pere, Santa Caterina i la Ribera"
Primavera,Laborable,Canvi de carril sense precaucio,Mati,Colision lateral,Motocicleta,Home,[34;50],la Bordeta
Otono,No laborable,Manca d'atencio a la conduccio,Mati,Abast,Turisme,Dona,mas 70,la Bordeta
Otono,No laborable,Manca d'atencio a la conduccio,Tarda,Abast,Motocicleta,Home,[51;70],el Baix Guinardo
Verano,Laborable,No determinada,Mati,Abast,Motocicleta,Home,[34;50],Sant Gervasi - la Bonanova
Otono,No laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[18;33],el Camp de l'Arpa del Clot
Invierno,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Dona,[18;33],la Sagrada Familia
Otono,Laborable,Gir indegut o sense precaucio,Tarda,Abast,Quadicriclos,Home,[34;50],la Sagrada Familia
Invierno,No laborable,Manca d'atencio a la conduccio,Mati,Abast,Motocicleta,Home,[34;50],la Sagrada Familia
Verano,Laborable,No respectar distancies,Mati,Abast,Turisme,Dona,[34;50],Sant Andreu
Invierno,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Turisme,Home,[34;50],el Poble-sec
Primavera,Laborable,Manca d'atencio a la conduccio,Tarda,Colision fronto-lateral,Motocicleta,Home,[18;33],les Corts
Otono,Laborable,Altres,Tarda,Caiguda (dues rodes),Motocicleta,Home,[34;50],Sant Gervasi - Galvany
Invierno,Laborable,Manca precaucio incorporacio circulacio,Mati,Colision fronto-lateral,Motocicleta,Home,[51;70],Vallcarca i els Penitents
Primavera,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Dona,[34;50],Desconegut
Primavera,Laborable,No respectar distancies,Tarda,Abast,Motocicleta,Home,[18;33],la Vila Olimpica del Poblenou
Primavera,Laborable,No cedir la dreta,Tarda,Colision fronto-lateral,Bicicleta,Home,[18;33],la Sagrada Familia
Otono,Laborable,No respectar distancies,Nit,Colision lateral,Veh. Mobilidad personal con o sin motor,Home,[34;50],el Fort Pienc
Primavera,Laborable,No respectar distancies,Mati,Abast,Motocicleta,Home,[51;70],Can Baro
Invierno,Laborable,No respectar distancies,Tarda,Abast,Turisme,Home,[18;33],la Maternitat i Sant Ramon
Primavera,Laborable,Gir indegut o sense precaucio,Tarda,Colision fronto-lateral,Bicicleta,Home,[18;33],la Maternitat i Sant Ramon
Invierno,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[51;70],la Dreta de l'Eixample
Otono,Laborable,Altres,Tarda,Colision frontal,Veh. Mobilidad personal con o sin motor,Home,[18;33],el Poblenou
Invierno,Laborable,Gir indegut o sense precaucio,Mati,Colision lateral,Motocicleta,Dona,[51;70],la Dreta de l'Eixample
Otono,Laborable,Gir indegut o sense precaucio,Tarda,Colision lateral,Motocicleta,Home,[34;50],el Guinardo
